gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
VIM	3.23299732040322	68	0.008678	18.794118	429150.724482	0.003724	0.013169	30	0.001084	847920.37412	2418.055556	3.17989268103879e-05	2418.05555555556	868.57421875	1	1346	20	19	0.0878340144175001	4508	7248	0.642731894732637	2242.62714607096	520150	0.0202084144916245	17.7260755048288	69	11	0.0233200833188083	0.0178343032748072	9	98	414971129414871424	0.0131694468832309	4.36016213174325	0.618944636678201	0.619209500053017	68	4029038	0.320782111376411
VIP	4.43383947939263	3	0.000383	20.666667	23624.069545	1.1e-05	0	0	0.000102	52328.233255	1700.509163	1.61378220279576e-05	1700.45916305916	369.52685546875	0	65	3	1	0	533	136	-0.381578947368421	1635.24358236445	10637	0.333333333333333	0	4	2	6.86129084589893e-05	0.333333333333333	11	3	3597332435961.39	0	-0.577350269189626	0.666666666666667	0.668558503050247	3	186321	0.225584924788959
VIPAS39	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1	1.25595213047773e-06	1	1.5	1	2	1	1	0	1	4	0	1	1	NA	NA	2	1	1.05980442412014e-16	1	1	1	1.54308063481524	NA	0	0	0	1	0	1
VIPR1	4.94449406660712	5	0.000638	6.2	35296.290556	1e-06	0	0	0.000167	69387.067297	1515.010786	1.64140963771702e-05	1515.01078643579	257.935546875	0	36	4	1	1	151	92	0.092512077294686	1466.35984516129	2796	0.226086956521739	0	6	3	6.09391162776726e-06	0.2	11	5	28349140892.6447	0	1.15470053837925	0.64	0.640346611087038	5	333531	0.200983123698052
VLDLR	4.04874314150823	7	0.000893	12.714286	20479.17289	9.8e-05	0.095238	2	0.000162	42287.98311	1871.544444	2.27705403271091e-05	1871.54444444444	481.783203125	0	96	5	2	0.314253343630457	1309	234	-0.0541346646185356	1790.77982981406	33234	0.159554730983302	9.14285714285714	8	4	0.000613362328047408	0.180338648544817	10	9	287078880408185	0.0952380952380952	0	0.775510204081633	0.77639645478095	7	157969	0.248281300669187
VNN2	4.61873165752201	1	0.000128	27	0	4e-06	0	0	3.4e-05	0	1627.295274	1.05029777969264e-05	1627.29527417027	324.39794921875	1	28	1	1	0	358	56	-0.928571428571429	1569.78324170511	7295	1	NA	2	1	2.52656927507714e-05	1	11	1	487169001389.015	NA	-0.547680114565817	0	1.32964311216899e-06	1	0	0.215878916711372
VPREB1	3.93479647824423	2	0.000255	73.5	460.995516	0.000108	0	0	4.7e-05	958.782044	1933.906746	1.59974827088432e-05	1933.90674603175	526.337890625	0	149	2	1	0	1728	300	-0.879585326953748	1842.63851866265	63152	0.503472222222222	0	3	2	0.000676813713288419	0.5	10	2	349565218680644	0	-0.536227775263626	0.5	0.500011790408655	2	4968	0.256554357393421
VPREB3	5.00752839096593	1	0.000128	13	0	1e-06	0	0	3.8e-05	0	1490.998449	1.00472021170538e-05	1490.99844877345	244.113037109375	0	14	1	1	0	118	28	-0.857142857142857	1447.90143716237	2043	1	NA	2	1	5.41595811643639e-06	1	12	1	22442604335.9479	NA	-0.447213595499958	0	0.000210293242222881	1	0	0.197797618569062
VPS11	4.25035089957892	8	0.001021	10.25	22786.165345	2.4e-05	0.142857	4	0.000153	48148.241002	1783.802417	2.48187516389002e-05	1783.75241702742	424.08056640625	0	90	7	5	0.068033073723357	921	236	-0.075431090648482	1705.83740618433	19549	0.147388059701493	12.8571428571429	9	5	0.000148962488710277	0.164310604450113	11	12	16934724596824.6	0.142857142857143	-0.170715839910528	0.8125	0.812578898735337	8	185236	0.236634706424431
VPS13A	3.8228914125303	2	0.000255	122	110.303126	0.000133	0	0	4.6e-05	153.512185	1997.686905	1.62413923272925e-05	1997.6869047619	571.16015625	1	246	2	1	0	2077	494	-0.96760710553814	1896.57690253672	108997	0.537777777777778	0	3	2	0.0008298685301315	0.5	10	2	525548180477458	0	-0.446671455809007	0	3.67841933890389e-05	2	4672	0.265015508724032
VPS13D	5.87865254561695	1	0.000128	3	0	0	0	0	4.6e-05	0	1260.670346	7.48715159399999e-06	1260.67034632035	131.872802734375	0	4	1	1	0	12	8	-0.5	1233.34514119511	178	1	NA	2	1	3.16967174316174e-07	1	12	1	137808676.425098	NA	-0.577350269189626	0	9.35034102461652e-05	1	0	0.167242019941674
VPS18	5.00586959295649	5	0.000638	6.2	15093.040859	1e-06	0.3	3	0.000129	30195.232952	1497.281025	1.79507890587218e-05	1497.28102453102	248.766845703125	0	36	4	3	0	144	92	0.00958845076492135	1448.38122913002	3029	0.258333333333333	10.8	6	3	6.87162738784123e-06	0.341391723356009	12	8	36037276939.1868	0.3	0	0.64	0.640278228097626	5	128748	0.198631072503471
VPS25	4.85670537195355	2	0.000255	4	0	4.7e-05	1	1	5.6e-05	0	1544.006818	1.26553111077734e-05	1544.00681818182	275.2421875	1	10	2	2	0	199	22	-0.314285714285714	1492.86543008775	3188	0.666666666666667	10	3	2	0.000291447017614241	0.804444444444444	11	3	64814013343681.3	1	0	0	0.000161197875270136	2	0	0.204829771581576
VPS26A	4.43128748245502	3	0.000383	9	0	4.5e-05	1	3	6.6e-05	0	1695.936941	1.80848312220326e-05	1695.93694083694	365.65478515625	1	30	3	3	0	510	66	-0.5	1636.18532596176	10160	0.473684210526316	30	4	3	0.000280944462452417	0.497942386831276	11	6	60228920226923.1	1	-0.456619137800453	0	1.15111797380774e-05	3	0	0.224985001437642
VPS26B	4.65764961082047	1	0.000128	9	0	2.9e-05	0	0	3.5e-05	0	1607.625036	9.8464407468226e-06	1607.62503607504	310.98681640625	0	10	1	1	0	269	20	-0.8	1556.66659361131	3703	1	NA	2	1	0.000179671615667724	1	11	1	24633073746432.4	NA	-0.787971078505206	0	1.60293216611151e-06	1	0	0.213269439649124
VPS28	4.57662370805155	7	0.000893	9.714286	8261.11763	0.000123	0.380952	8	0.000138	16866.035426	1646.231818	2.31518684598899e-05	1646.23181818182	335.6640625	0	75	7	5	0.068033073723357	374	192	-0.080917534477906	1584.2262804249	12673	0.294642857142857	28.5714285714286	8	5	0.000773700247625685	0.209431216931217	11	15	456767597191583	0.380952380952381	0.230796545586249	0.244897959183674	0.245017179210653	7	86821	0.218391061048269
VPS29	4.16945259665688	9	0.001149	7.555556	8705.866709	5.7e-05	0.166667	6	0.000166	18096.806843	1812.201984	2.52858810488014e-05	1812.20198412698	440.947265625	1	77	6	6	0.0501750035468149	951	226	0.132048768225239	1738.93512057779	20863	0.144444444444444	12.8333333333333	10	5	0.000354149200662266	0.169148915281705	10	15	95708381823504.5	0.166666666666667	0.206084743609054	0.37037037037037	0.370395141256461	9	66683	0.240408859661303
VPS33A	5.96746203904555	2	0.000255	3.5	0	0	1	1	7.2e-05	0	1243.077789	1.03135261723245e-05	1243.07778887779	125.383422851562	0	9	2	2	0	24	20	-0.214285714285714	1214.99014262193	241	0.7	9	3	2	1.35390517475655e-07	0.9225	13	3	13991135.9212434	1	0	0	0.000242412221103994	2	0	0.164908170453405
VPS33B	0.000127599846880184	1	0.000128	1	0	0	0	0	0.000128	0	1	1.25595213047773e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA	2	1	1.05980442412014e-16	1	1	1	1.54308063481525	NA	0	0	0	1	0	1
VPS35	3.69592956488452	9	0.001149	32	23552.481103	0.001485	0.138889	5	0.000167	47945.962537	2069.062698	2.52046458655247e-05	2069.0626984127	620.4736328125	1	297	7	5	0	2535	666	-0.055192720362999	1961.72774037632	121836	0.119077568134172	41.25	10	5	0.00929874745559518	0.155496966864077	10	14	65978931601304152	0.138888888888889	-0.125267197095699	0.493827160493827	0.494204721050509	9	234495	0.274484305971414
VPS36	4.20977414827102	3	0.000383	32	2664.939437	0.002181	0.333333	1	6.8e-05	5671.326091	1806.314322	1.62036395144103e-05	1806.31432178932	440.84423828125	0	99	3	2	0	1072	204	-0.328260869565217	1722.27946168768	51505	0.340501792114695	33	4	2	0.0136647519846352	0.521111111111111	11	4	142479824460414768	0.333333333333333	0	0.444444444444444	0.445142186428382	3	31861	0.239627795408497
VPS37A	4.15503381395942	10	0.001276	14.2	3068.32626	0.000178	0.577778	26	0.000161	7017.925275	1822.85	2.60476202817117e-05	1822.85	448.6796875	1	152	9	10	0.064138862685067	1002	394	-0.130535397532975	1744.96956668612	37836	0.205797101449275	87.8222222222222	11	7	0.00111180785408061	0.206332418919827	10	36	943230628024027	0.577777777777778	0.738548945875996	0.32	0.320232261239568	10	38118	0.241821438047216
VPS37B	4.33711879545745	10	0.001276	13.4	810.028594	0.000213	0.711111	32	0.000163	2021.440649	1745.856746	2.58684620360478e-05	1745.85674603175	398.9453125	1	144	9	10	0.064138862685067	688	378	-0.11671186812121	1671.71062077082	30630	0.252830188679245	102.4	11	7	0.00133412125622329	0.229097341063503	10	42	1358138254908291	0.711111111111111	0.99242514602087	0.18	0.180434563483737	10	15885	0.23160742186677
VPS37C	4.16817659818808	6	0.000766	14.166667	2685.281859	9.3e-05	0.4	6	0.000105	5877.138079	1813.365476	2.34771021944001e-05	1813.36547619048	442.44921875	0	91	6	5	0.068033073723357	995	212	-0.380847953216374	1739.46745851956	24072	0.259259259259259	36.4	7	6	0.000581671231773561	0.22879512062605	10	12	258176127099461	0.4	-0.276955854703499	0.444444444444444	0.444535704948031	6	29491	0.24056320989525
VPS39	5.96746203904555	2	0.000255	3.5	0	0	1	1	7.2e-05	0	1243.077789	1.03135261723246e-05	1243.07778887779	125.383422851562	0	9	2	2	0	24	20	-0.214285714285714	1214.99014262193	241	0.7	9	3	2	1.35390517475655e-07	0.9225	13	3	13991135.9212434	1	0	0	0.000242412221103994	2	0	0.164908170453405
VPS41	5.1557994130407	1	0.000128	5	0	2e-06	0	0	4.2e-05	0	1444.759596	8.66239990043278e-06	1444.7595959596	218.7841796875	0	6	1	1	0	81	12	-0.666666666666667	1406.26253526704	1069	1	NA	2	1	1.05296194132481e-05	1	11	1	84607244560.794	NA	-0.577350269189626	0	0.000198895102432761	1	0	0.1916635176386
VPS45	4.93249968100038	6	0.000766	9.5	1594.41713	3e-06	0.266667	4	0.000111	3707.422267	1522.803644	2.27318331167562e-05	1522.77031024531	263.372314453125	1	63	6	4	0	182	156	-0.137387612387612	1469.92560016556	7285	0.286458333333333	16.8	7	5	1.63073043380005e-05	0.212549780328798	12	10	202937827714.539	0.266666666666667	-0.188661607678248	0.5	0.500024444655169	6	19030	0.20201251130876
VPS4B	5.41776189868572	1	0.000128	12	0	3e-06	0	0	3.7e-05	0	1375.233442	9.86249461278966e-06	1375.23344155844	184.68017578125	0	13	1	1	0	43	26	-0.846153846153846	1338.26618620316	971	1	NA	2	1	1.67297774696077e-05	1	11	1	213568761572.165	NA	-1.03858445513812	0	1.00134260032636e-05	1	0	0.182440095722813
VPS51	5.02156437412275	4	0.00051	12.25	40.777272	1e-06	0.666667	4	7.4e-05	92.221809	1492.236183	2.04968844664224e-05	1492.23618326118	246.015869140625	0	53	4	4	0	155	118	-0.482070707070707	1443.85434771561	4609	0.371212121212121	35.3333333333333	5	4	8.47444897764777e-06	0.34806038300737	12	8	54807422056.1094	0.666666666666667	-0.188661607678248	0	5.79706844527905e-05	4	633	0.197961817890864
VPS52	4.44966186040577	14	0.001787	8.714286	10490.104749	1.9e-05	0.175824	16	0.000235	22182.234322	1702.502814	2.71938201896632e-05	1702.50281385281	371.11572265625	1	136	8	13	0.0413843231270479	531	454	0.274525695484775	1629.42888277128	16544	0.146489104116223	23.9120879120879	15	5	0.000116670364358983	0.118841070695631	11	30	10388020766059.6	0.175824175824176	2.3582700959781	0.244897959183674	0.245333031220441	14	117313	0.225856037921573
VPS53	4.55722853132576	6	0.000766	11.166667	3891.641308	1.2e-05	0.066667	1	0.000108	8338.347252	1654.689322	2.29431383155039e-05	1654.68932178932	341.22314453125	0	73	6	2	0	372	176	-0.194981597350018	1590.96861262775	10584	0.244186046511628	4.86666666666667	7	5	7.6155094462942e-05	0.178750797193878	11	7	4426190578020.67	0.0666666666666667	0.129704855278795	0.277777777777778	0.277857093297479	6	53722	0.219513043484924
VPS54	4.56935051677938	5	0.000638	13.6	555.748094	2.1e-05	0.3	3	8.7e-05	1331.616882	1652.988131	2.2365449936244e-05	1652.98813131313	341.25048828125	0	73	5	3	0	424	166	-0.442460317460317	1586.7479475007	10874	0.275	21.9	6	5	0.000129648776437516	0.243482928811455	11	8	12826824961159.2	0.3	-0.188661607678248	0.32	0.320069073913471	5	6854	0.219287361543269
VPS72	3.9002169197397	19	0.002425	14.052632	16938.293455	0.000189	0.134503	23	0.000298	37675.972567	1961.982143	2.91010288338392e-05	1961.98214285714	544.5107421875	4.11880856760375	286	9	11	0.0911683762992002	1827	914	0.277101519940062	1858.97546293267	87344	0.0821179454660748	38.4678362573099	20	7	0.00118358632765087	0.0766437321309527	10	42	1069166966437722	0.134502923976608	0.974357630521923	0.664819944598338	0.665047990169522	19	152067	0.260278872758955
VRK1	4.29807324231211	1	0.000128	35	0	2.3e-05	0	0	3.3e-05	0	1751.867063	1.05792816998492e-05	1751.86706349206	401.9814453125	0	36	1	1	0	684	72	-0.944444444444444	1686.89716185726	15426	1	NA	2	1	0.00014537690603033	1	10	1	16132773687356.4	NA	-0.904514941771173	0	4.16388031498904e-06	1	0	0.23240475769329
VRK3	4.29807324231211	1	0.000128	35	0	2.3e-05	0	0	3.3e-05	0	1751.867063	1.05792816998492e-05	1751.86706349206	401.9814453125	1.5	36	1	1	0	684	72	-0.944444444444444	1686.89716185726	15426	1	NA	2	1	0.00014537690603033	1	10	1	16132773687356.4	NA	-0.904514941771173	0	4.16388031498904e-06	1	0	0.23240475769329
VSIR	4.65713921143295	1	0.000128	35	0	5e-06	0	0	3.8e-05	0	1611.872619	1.04945343730744e-05	1611.82261904762	314.478515625	1	36	1	1	0	288	72	-0.944444444444444	1556.83719655872	5364	1	NA	2	1	2.9181783593557e-05	1	10	1	649879684389.147	NA	-0.361003452677572	0	0.000109961922497015	1	0	0.213826295973425
VTA1	4.13602143677428	10	0.001276	9.6	23489.757493	5.5e-05	0.022222	1	0.000204	47790.843927	1837.913095	2.55015766127393e-05	1837.9130952381	460.19921875	1.5	106	5	2	0	1166	302	0.255796015578624	1752.99080644166	32009	0.111392405063291	2.35555555555556	11	4	0.000341009154454246	0.103333744247206	10	11	88796172136038.8	0.0222222222222222	0.0758209631122334	0.58	0.580007666735931	10	188614	0.24381972608623
VTI1A	4.41839989792012	6	0.000766	12.666667	2338.440268	3.1e-05	0.133333	2	0.000111	5783.284037	1708.382973	2.33255421619468e-05	1708.38297258297	374.52587890625	0	82	6	3	0	533	194	-0.263430370798792	1640.95774973287	19074	0.229559748427673	10.9333333333333	7	4	0.000191269892939946	0.202209072978304	11	8	27918231250544.1	0.133333333333333	-0.825394533592334	0.611111111111111	0.611486958305206	6	26750	0.226636106736929
VTI1B	4.44277146867424	4	0.00051	9.75	1622.426299	3.2e-05	0.166667	1	8.5e-05	4346.679845	1695.18456	2.03579557127647e-05	1695.18455988456	365.88720703125	1	43	4	2	0	537	98	-0.388243335611757	1631.95599977023	9881	0.2890625	7.16666666666667	5	4	0.000197294946387895	0.288265306122449	11	5	29714655962639.8	0.166666666666667	0.597505439686848	0.375	0.375220764984069	4	18685	0.224885189690179
VWA5B2	4.77886946535664	1	0.000128	10	0	8e-06	0	0	3.3e-05	0	1566.943723	1.00112240391012e-05	1566.94372294372	287.5595703125	0	11	1	1	0	208	22	-0.818181818181818	1517.18049770373	4186	1	NA	2	1	4.98291342393158e-05	1	11	1	1894622951801.1	NA	-0.536227775263626	0	5.55717553085699e-08	1	0	0.207872608509393
VWF	4.40908510909787	6	0.000766	12.833333	11001.756131	1e-05	0.066667	1	0.000138	22837.237028	1712.207973	2.25697849372442e-05	1712.20797258297	376.84716796875	1	83	6	2	0	560	196	-0.199147948240507	1644.42449499334	15471	0.202777777777778	5.53333333333333	7	4	6.35972901424762e-05	0.172715364747427	11	7	3087519466029.87	0.0666666666666667	0.27524094128159	0.722222222222222	0.722717341470954	6	96018	0.227143535763196
WAPL	4.50733699119561	4	0.00051	34.5	0	7.9e-05	1	6	5.3e-05	0	1681.33575	2.14978741991778e-05	1681.33575036075	360.14697265625	1.5	142	4	4	0	543	296	-0.782518135459312	1608.57898312762	46490	0.514925373134328	142	5	4	0.000497262759688462	0.298169511141816	11	10	188698936140716	1	-0.650912621648414	0	1.14698974696958e-05	4	0	0.223047990230932
WARS	4.21207094551487	2	0.000255	48	3109.696585	0.002411	0	0	4.7e-05	6613.826375	1799.557143	1.52403266329452e-05	1799.55714285714	434.9921875	1	98	2	1	0	946	198	-0.755799755799756	1721.34032111481	44111	0.5	0	3	2	0.0151087141889047	0.5	10	2	174182751555367808	0	-0.408248290463863	0.5	0.500863457793332	2	29079	0.23873138005533
WAS	3.37897154523415	29	0.003701	37.344828	56438.028442	0.001683	0.066502	27	0.000396	105743.079744	2294.488889	3.06414609549635e-05	2294.48888888889	782.1845703125	6.08889065160771	1112	16	19	0.0878340144175001	3845	3036	0.135358716101618	2145.74389184698	513097	0.053336641032002	73.9507389162562	30	11	0.0105411600429903	0.0406013195248789	10	56	84788599464374432	0.0665024630541872	-0.0465887845629385	0.442330558858502	0.443513496276234	29	708494	0.304389611155306
WASF1	3.58785249457701	9	0.001149	57	6748.036924	0.001418	0.25	9	0.000135	13692.418042	2142.572222	2.65656458634229e-05	2142.57222222222	673.8095703125	0	522	9	7	0.0387870074129426	2959	1116	-0.463410652227177	2020.82096877445	247838	0.135832004253057	130.5	10	7	0.00888506503131411	0.126597781280047	10	18	60238662407594464	0.25	0.0583718379750408	0.37037037037037	0.370434889897508	9	70754	0.284236166386578
WASF2	3.60712007145591	11	0.001404	49.090909	8646.399836	0.001375	0.2	11	0.000165	18212.396641	2131.862698	2.72675920066179e-05	2131.8626984127	665.7705078125	0	551	9	5	0	2848	1212	-0.244579424703752	2010.02667232658	265789	0.117853231106243	110.2	12	7	0.00861371560455702	0.109367071594701	10	22	56615415680096472	0.2	0.36139781424547	0.165289256198347	0.165383297923943	11	103099	0.282815428285024
WASHC3	4.23784611458466	7	0.000893	9.285714	10784.152915	3.6e-05	0	0	0.000151	23111.841607	1784.521825	2.35007414452778e-05	1784.52182539683	423.5908203125	0	72	6	1	2	862	186	-0.00169295788490834	1710.87089003974	15222	0.145363408521303	0	8	5	0.00022240727904715	0.142857142857143	10	7	37749229968796.9	0	-0.0465887845629385	0.448979591836735	0.448983558329611	7	72711	0.236736777049187
WASL	3.54434094679086	23	0.002935	31.782609	14839.118381	0.001865	0.221344	56	0.000293	29890.861154	2174.607937	3.00248897590324e-05	2174.60793650794	695.1533203125	2	754	15	20	0.0403117041108741	3124	2014	0.0701262536535642	2045.62926161933	356382	0.0701822037983226	166.893280632411	24	11	0.0116838011634596	0.0676003621276878	10	79	104165116960508560	0.221343873517787	0.563415131759089	0.589792060491493	0.589918450911589	23	190358	0.28848606215279
WBP11	4.51307898430522	3	0.000383	9.333333	7709.622474	8e-05	0	0	7.9e-05	15516.321417	1673.000397	1.55795015993306e-05	1673.0003968254	353.91796875	0	31	3	1	0	553	68	-0.25187969924812	1606.53238711866	10013	0.333333333333333	0	4	2	0.000500397771313907	0.333333333333333	10	3	191404795974842	0	0	0.444444444444444	0.445342394570278	3	73353	0.221942212367393
WBP2	5.50427459487049	1	0.000128	4	0	1e-06	0	0	4e-05	0	1350.336616	8.53083061649835e-06	1350.33661616162	171.826904296875	0	5	1	1	0	31	10	-0.6	1317.23216728099	414	1	NA	2	1	7.83924025062959e-06	1	12	1	46973230681.6316	NA	-0.577350269189626	0	9.53414548208187e-05	1	0	0.179137253404313
WBP4	3.69120837054996	14	0.001787	62	500.755599	0.002841	0.56044	51	0.000117	872.330871	2079.59246	2.86774486664172e-05	2079.59246031746	628.501953125	0	882	14	13	0.0275895487513653	2653	1946	-0.595518001263504	1964.23686393805	449976	0.218828874305906	494.307692307692	15	13	0.0176488187116707	0.0885708548116013	10	65	240138290962420576	0.56043956043956	0.0217695647268673	0.13265306122449	0.132720863894472	14	15609	0.275881196645964
WDCP	4.37029475564629	1	0.000128	40	0	3.1e-05	0	0	3.1e-05	0	1725.076984	1.06158157739221e-05	1725.07698412698	385.5966796875	1	41	1	1	0	651	82	-0.951219512195122	1659.02026277372	12371	1	NA	2	1	0.000191867493100549	1	10	1	28094310413387.9	NA	-0.863002472747989	0	2.54981584575376e-05	1	0	0.22885075406301
WDR1	3.73714431542682	2	0.000255	125	0	0.00108	1	1	4.5e-05	0	2041.26627	1.59395476309265e-05	2041.26626984127	601.2119140625	0	252	2	2	0	2333	506	-0.858298465829846	1940.09300737503	135690	0.504032258064516	252	3	2	0.00676424013621251	0.542054983897391	10	3	34913336511468188	1	-0.413818027588454	0	2.02019654649277e-05	2	0	0.270796798864567
