spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
MAPK11	3.47714591000831	0.002019	33.823529	14768.864746	0.000623	0.051471	2419.771429	4.37214996746661e-05	2419.77142857143	795.8828125	0	592	0.204099221170071	3929	2291.90279295275	350814	8	0.00363190697301753	7	302767084122600960	0.643598615916955	0.295346201461156
MAPK12	3.82903953460762	0.00095	19.75	5673.219648	9.7e-05	0.071429	2170.438095	3.49655136352349e-05	2170.4380952381	615.6015625	0	166	0.314253343630457	2160	2081.27399851172	74125	7	0.000564800553129224	8	7305909714248673	0.65625	0.264913718447207
MAPK13	4.31912620206577	0.000356	14.333333	1717.445616	1.6e-05	0.333333	1908.867857	1.91548425894576e-05	1908.86785714286	437.42578125	0	46	0	699	1845.11404617922	17001	3	9.26433246765428e-05	8	198432565672734	0.444444444444444	0.232987654966781
MAPK14	3.31342751988603	0.005106	20.27907	94630.26022	0.000876	0.017719	2548.990476	5.01184372102547e-05	2548.99047619048	887.375	1	915	0.182834201534048	4780	2405.14704933892	523052	11	0.00511017290452237	7	598420961587860992	0.665224445646295	0.311118085706131
MAPK15	4.40258815148997	0.000237	7.5	8192	2.1e-05	0	1865.844048	9.82030895975685e-06	1865.84404761905	408.65234375	0	17	0	480	1810.13534503681	11442	1	0.000122056981612652	8	341082777306990	0.5	0.227736366119743
MAPK1IP1L	3.91606316039416	0.000356	50	2211.556727	0.000175	0	2126.027381	2.2374303377671e-05	2126.02738095238	586.33203125	2.54545454545455	153	0	1921	2035.02346521146	65508	3	0.00101393976043131	8	23756037788513000	0	0.259493150366439
MAPK3	3.08369939451502	0.00938	26.493671	282705.278925	0.004269	0.024667	2768.12619	5.28396987366122e-05	2768.12619047619	1045.4140625	0	2172	0.236410677531715	5774	2584.32467082467	1358512	13	0.0249215579698753	7	14215562736858136576	0.781285050472681	0.337864785850851
MAPK4	4.46016858601448	0.000119	18	0	1.1e-05	0	1842.777381	9.95947017838256e-06	1842.77738095238	394.77734375	0	19	0	482	1786.76663649915	12704	1	6.17992697131656e-05	8	87457537710175.4	0	0.224920954589577
MAPK6	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
MAPK7	4.24777395227354	0.000475	11.5	8348.166271	3.6e-05	0	1946.753571	2.09601640065676e-05	1946.75357142857	463.28515625	0	50	0	917	1876.10746527293	26729	3	0.000209268660607682	8	1019889561029831	0.75	0.237611811476689
MAPK8	3.21215718865012	0.005462	29	104601.33131	0.001533	0.037681	2639.371429	5.06589142570349e-05	2639.37142857143	953.96875	1	1380	0.0651746710332723	5238	2480.97460821999	819472	12	0.00893270902222948	7	1830985211845168640	0.586011342155009	0.322149570190562
MAPK8IP1	4.18639439629586	0.000594	15.6	1283.879685	2.3e-05	0	1976.628571	2.83596550921693e-05	1976.62857142857	482.65625	0	83	1	1019	1903.61434405309	25537	5	0.000137017669958725	8	430065696090963	0	0.24125821694477
MAPK8IP2	4.70687403537932	0.000119	11	0	4e-06	0	1742.522619	9.58653112647363e-06	1742.52261904762	333.23046875	0	12	0	259	1693.11529536397	5112	1	2.20700813197912e-05	8	11155270827843.2	0	0.212684318204285
MAPK8IP3	3.55265344888994	0.002019	29	20286.26096	0.000315	0.051471	2363.678571	4.35860612162519e-05	2363.67857142857	754.515625	2.14285714285714	510	0.12413656192963	3486	2243.19105066168	276615	8	0.00183989013271078	7	77572527174349600	0.650519031141868	0.288499764607398
MAPK9	3.51205033835925	0.0019	33.0625	20176.253287	0.000557	0.033333	2392.185714	4.28192982789075e-05	2392.18571428571	775.6953125	1	545	0	3754	2269.1247718207	322583	8	0.00323915455182068	7	241900725659713120	0.6015625	0.291979215706767
MAPKAP1	4.10566306541612	0.000594	15.2	1351.707268	7.5e-05	0.1	2013.071429	2.70212724673024e-05	2013.07142857143	506.171875	0	81	0	1128	1941.04589092592	39327	4	0.000436935366868294	8	4370470835905232	0.48	0.24570626492998
MAPKAPK2	3.56547548379437	0.001187	43.7	6149.078994	0.000381	0.088889	2350.77619	3.85030138666327e-05	2350.77619047619	745.9296875	3.55929038281979	447	0.0987551639829222	3441	2235.12416755461	265539	8	0.00222083410948702	7	113160750244800992	0.72	0.286924959169539
MAPKAPK5	3.73299299536982	0.001306	23.727273	7897.617008	0.001188	0.109091	2240.259524	3.88285252059314e-05	2240.25952380952	666.53125	1	272	0.232722044477656	2725	2134.8232993035	152318	7	0.00694731483110788	7	1103778638198334080	0.661157024793388	0.273435801758743
MAPRE1	3.58043452451621	0.002019	35.705882	20809.011867	0.000765	0.125	2351.145238	4.36445807037046e-05	2351.14523809524	745.671875	1	624	0.0827686462540958	3296	2225.78582797268	277853	10	0.00445980724292998	7	455962682369382720	0.602076124567474	0.286970003429155
MAPRE2	4.11112430250505	0.000712	12	2050.275167	8.3e-05	0.066667	2013.921429	3.05125259816627e-05	2013.92142857143	507.546875	3.13333333333333	78	0	1187	1938.46739632667	30221	5	0.00048291926992506	8	5336497825320425	0.611111111111111	0.245810012031164
MAPRE3	4.35141873441767	0.000356	25.666667	594.561388	1.6e-05	0	1900.009524	2.1580135907975e-05	1900.00952380952	432.796875	0	80	0	671	1831.42117756193	21598	3	9.48326133237665e-05	8	205994463719982	0.444444444444444	0.231906447431895
MAPT	3.57153033361035	0.001425	31.25	12591.888909	0.000441	0.030303	2345.190476	4.00298968080981e-05	2345.19047619048	741.4609375	0	387	0.314253343630457	3409	2231.33493999934	194301	8	0.00257730449113587	7	152021977995041504	0.736111111111111	0.286243192504616
MARCH5	4.53674462780482	0.000237	8	1443.392118	1.2e-05	0	1810.865476	1.31431691836291e-05	1810.86547619048	374.71484375	0	18	0	398	1756.60767278151	7936	2	7.11780468294438e-05	8	115875865162536	0.5	0.22102593386922
MARCH6	4.58257153033361	0.000356	10.666667	0	0.00013	1	1794.469048	2.04549179555881e-05	1794.46904761905	365.1796875	1	35	0	385	1739.0411409622	13912	3	0.000762260606683998	8	13288897538045524	0	0.219024661005627
MARCKS	3.858007835688	0.000594	32.6	3367.271642	0.000134	0	2153.291667	2.91638555926672e-05	2153.29166666667	603.91796875	1	168	1	2034	2065.64651033973	77370	5	0.000783440861551522	8	14045468475087514	0.32	0.262820904023744
MARCKSL1	4.28718983735011	0.000237	18.5	99.170211	5e-05	0	1924.671429	1.66337649479539e-05	1924.67142857143	448.3046875	2.75	39	0	804	1858.85876879621	15459	2	0.000290185825137302	8	1926013567084397	0	0.234916566406858
MARCO	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
MARK1	4.29585658316514	0.000356	9.666667	312.563274	3e-05	0	1919.336905	2.08585666409113e-05	1919.3369047619	444.40234375	0	32	0	778	1855.10858390449	15991	3	0.00017249576286168	8	680630185371324	0.444444444444444	0.234265458899288
MARK2	3.7693220942657	0.000712	36.5	3372.487319	0.000271	0.133333	2210.328571	3.14233330653799e-05	2210.32857142857	644.7265625	1	225	0	2462	2114.24766134366	116863	5	0.00158134859894794	7	57254980586989120	0.444444444444444	0.269782566999687
MARK3	3.45850647037872	0.002137	44.833333	61975.264414	0.00094	0.084967	2435.119048	4.31741014835851e-05	2435.11904761905	806.3984375	1	825	0.254926515170208	3885	2304.25488311421	430291	10	0.0054611207050097	7	688271363464045696	0.537037037037037	0.297219461444997
MARK4	3.45280778819898	0.002256	37.947368	19269.728954	0.001104	0.093567	2436.061905	4.49880772945861e-05	2436.0619047619	807	1.8	740	0.0965634206297785	3981	2308.05793762679	385694	10	0.00643499687243656	7	950053879035161088	0.426592797783934	0.297334542263118
MARS	3.52000474890182	0.001781	42.733333	10927.940232	0.002007	0.238095	2392.004762	4.22591647743079e-05	2392.00476190476	775.7734375	3.97508417508417	656	0.10940205155904	3641	2263.99706566832	360110	8	0.0117146714170932	7	3141205933885014528	0.24	0.291957129489147
MASP1	4.78760536625905	0.000475	3.5	19985.937987	4e-06	0	1710.434524	1.2251893414824e-05	1710.43452380952	313.11328125	0	18	0	150	1664.5650200863	3250	2	2.58212669308677e-05	8	15292691312654.7	0.625	0.208767792482562
MASP2	4.71601567137599	0.000356	6.666667	5069.450928	5e-06	0	1739.313095	1.71494423369299e-05	1739.3130952381	330.91796875	0	23	0	223	1689.83332074617	4035	2	2.67866489189988e-05	8	16456339526236	0.666666666666667	0.212292578449675
MAST1	4.67363172266413	0.000237	9	48.907306	5e-06	0	1754.790079	1.57748669168048e-05	1754.79007936508	340.0859375	0	20	0	233	1705.15797896662	5187	2	3.18354521418003e-05	9	23191744930025.7	0	0.214181628141726
MAST2	3.52950255253473	0.000831	67.857143	9668.839832	0.003454	0.047619	2378.997619	3.34938969584991e-05	2378.99761904762	767.046875	4.63636363636364	482	0	3611	2257.90470584278	293683	5	0.0202205770126737	7	9351717618740748288	0.693877551020408	0.29036953729372
MAST3	3.9728125371008	0.000237	42	93.746609	8.8e-05	0	2082.491667	1.71929391661688e-05	2082.49166666667	554.22265625	1	86	0	1586	2005.95430774288	51721	2	0.000511839117617764	8	6035082415426180	0	0.254179380772188
MAT2A	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
MAT2B	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
MATK	3.65214294194468	0.000594	58.6	3549.732926	0.000402	0	2282.939286	2.96440032637164e-05	2282.93928571429	696.42578125	0	298	1	2938	2182.08338209479	165514	5	0.00234649125980129	8	125963533065042752	0.56	0.278645097731496
MATN1	0.000356167636234121	0.000119	2	0	0	0	1.5	1.52931311458107e-06	1.5	1.75	0	3	0	2	1.33333333333333	4	1	0	2	1.58909177830429	0	0.75
MATN2	3.90988958803277	0.000594	39	3662.30232	0.000123	0.2	2128.445238	2.90162707093003e-05	2128.44523809524	587.0703125	1	200	0.314253343630457	1839	2038.23669267908	65971	5	0.000715838491776118	8	11773855468484930	0.56	0.259788262918967
MATN3	0.000237445090822747	0.000237	1	1	0	0	2	1.52931311596941e-06	2	2	0	4	0	2	2	4	1	0	1	2.17818355660857	0	1
MATN4	0.000356167636234121	0.000119	2	0	0	0	1.5	1.52931311458107e-06	1.5	1.75	0	3	0	2	1.33333333333333	4	1	0	2	1.58909177830429	0	0.75
MATR3	3.53270806126083	0.000712	84.333333	2128.739602	0.002337	0.133333	2372.914286	3.21556461517162e-05	2372.91428571429	762.21875	1	512	0	3538	2255.85592821616	329146	6	0.0136455593701779	7	4260968074322744832	0.444444444444444	0.289627033530345
MAU2	4.43250623293363	0.000119	44	0	2.2e-05	0	1858.402381	1.0258194920796e-05	1858.40238095238	405.3671875	0	45	0	511	1797.91747689835	20276	1	0.000127252665748327	8	371685286454600	0	0.226828070420163
MAVS	3.78511219280541	0.000594	49.8	415.684751	0.000523	0	2203.22619	2.95742077514461e-05	2203.22619047619	640.125	1	254	1	2409	2105.42779624867	139077	5	0.00305479370419631	8	213456246716759360	0	0.268915682958141
MAX	3.46313664964977	0.002493	29.52381	45654.546473	0.000932	0.033333	2433.357143	4.51851766431305e-05	2433.35714285714	805.359375	1	641	0.186204842894444	3985	2301.17411724374	337406	10	0.00542992250848386	7	676744101156339584	0.689342403628118	0.297004411431339
MBD1	3.54956666270925	0.001662	30.285714	22522.944505	0.00063	0.021978	2363.740476	4.20135439683953e-05	2363.74047619048	755.1328125	1	438	0	3567	2245.141782059	201340	8	0.00367528630895007	7	309288212470867712	0.63265306122449	0.288507320418688
MBD2	3.82595274842693	0.000712	41.666667	1835.358986	0.000697	0.333333	2184.067857	3.06144578401718e-05	2184.06785714286	627.09765625	1	256	0.0501750035468149	2256	2082.95317445541	151308	5	0.004004271688914	8	392786722125101248	0.277777777777778	0.266577304667729
MBD3	4.2119197435593	0.000712	15.833333	60.819267	5.7e-05	0.4	1967.236905	3.05200593009431e-05	1967.1869047619	477.01171875	0	101	0.0501750035468149	1008	1892.07793781887	49697	5	0.000329879488875895	8	2536386919602111	0	0.240105810418874
MBD3L1	4.28920812062211	0.000475	30.75	59.091175	5.9e-05	0.333333	1933.980952	2.56977523014422e-05	1933.93095238095	456.1171875	0	127	0	871	1857.9840843667	56530	4	0.000343937531724875	8	2760705572216335	0	0.236046741411072
MBD4	4.6806363528434	0.000119	13	0	9e-06	0	1754.930952	9.68497329479169e-06	1754.93095238095	341.3984375	0	14	0	262	1702.60618896639	6065	1	5.09788123662257e-05	8	59916246309233.8	0	0.21419882245588
MBD6	4.32909889588033	0.000237	14	56.721088	2e-05	0	1902.155952	1.62348503327136e-05	1902.15595238095	432.83203125	0	30	0	640	1840.86356406319	17092	2	0.000115824768685643	8	311627278769166	0.5	0.232168430657992
MBIP	4.00071233527247	0.000831	16.428571	5083.386959	7.2e-05	0	2075.903571	3.31779146970529e-05	2075.90357142857	550.19921875	0	122	2	1544	1991.96536886462	39037	6	0.000419912513352826	8	4073995222846989	0.816326530612245	0.253375268085981
MBL2	3.81574260952155	0.001187	15.4	48686.181256	0.000243	0	2180.178571	3.53820629976848e-05	2180.17857142857	622.4765625	1	164	7	2240	2088.52672682016	73537	6	0.00141871226440276	7	46139911613296984	0.76	0.266102596292987
MBP	3.39843286240057	0.003918	21.424242	104909.016172	0.000807	0.017045	2481.716667	4.8189736449982e-05	2481.71666666667	838.8359375	4.53186674436675	740	0.116361022238828	4260	2344.98686462882	379352	10	0.00469098326906482	7	508249367214406144	0.696051423324151	0.302906953090016
MBTPS1	4.53626973762317	0.000119	29	0	1.3e-05	0	1811.871429	1.00968585282544e-05	1811.87142857143	375.6328125	0	30	0	401	1756.79156743176	7814	1	7.71861649440803e-05	8	136246391035853	0	0.221148715802694
MC1R	4.15160869049032	0.001662	62.928571	10256.057532	9.2e-05	0.307692	2012.728571	4.12328802114127e-05	2012.72857142857	508.2265625	3.96979316979317	895	0.126141301050053	1123	1919.56444279219	236777	12	0.000533366524073577	8	6535909055133257	0.13265306122449	0.245664417359758
MC2R	4.72776920337172	0.000119	79	0	6e-06	0	1745.54127	1.03075685125282e-05	1745.54126984127	337.76953125	0	80	0	316	1685.63228868465	19403	1	3.29830505834971e-05	9	24979702884867.6	0	0.213052760874083
MC3R	4.65273655467173	0.000475	50.5	757.008679	1.4e-05	0	1781.572222	2.48865697243389e-05	1781.57222222222	360.43359375	0	206	0	377	1712.8157438122	48446	3	7.94707868760023e-05	9	145004662172327	0	0.2174505336534
MC4R	4.69512050338359	0.000356	29	949.919195	5e-06	0	1760.040079	1.88035852543991e-05	1760.04007936508	346.5546875	0	90	0	338	1697.35375628998	19874	3	2.95187996206469e-05	9	20052043228620.8	0.444444444444444	0.214822419060804
MC5R	4.1544580315802	0.001187	59.9	8467.359707	6.9e-05	0.288889	2008.745238	3.78354877253208e-05	2008.74523809524	505.8046875	0	609	0.12413656192963	1120	1918.2479067242	160843	8	0.000400767282503717	8	3689881782641929	0.18	0.245178229964014
MCAM	4.40163837112668	0.000119	31	0	2.9e-05	0	1869.421429	1.00456089827202e-05	1869.42142857143	411.8359375	0	32	0	528	1810.52593391773	11723	1	0.000165216937701716	8	652770483828879	0	0.228173004829907
MCAT	4.38501721476908	0.000119	30	0	0.000116	0	1879.82619	1.00883721017662e-05	1879.82619047619	419.4140625	0	31	0	602	1817.38862867199	13411	1	0.000677797457966002	8	10506628964004308	0	0.229442962342998
MCC	3.05508726107088	0.015673	20.75	708850.12873	0.016143	0.014689	2827.240476	5.39087297409737e-05	2827.24047619048	1083.15625	1	2871	0.18622939437069	5765	2608.52792134613	1590783	23	0.0942524072885402	7	2.03314048464113e+20	0.761248852157943	0.345080004417222
MCCC1	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
MCCC2	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
MCF2	4.29039534607622	0.000237	17	74.025584	4.7e-05	0	1922.817857	1.66272731805611e-05	1922.81785714286	447.02734375	0	36	0	790	1857.46994853063	17876	2	0.00027110861371517	8	1695265717047377	0	0.234690327980327
MCF2L	4.10530689777989	0.000237	62	35.448885	5.4e-05	0	2016.04881	1.72498018024531e-05	2016.04880952381	508.91015625	0	127	0	1106	1941.21429191128	54477	2	0.000317116490608457	8	2300799243646637	0	0.246069670392251
MCFD2	4.61260833432269	0.000237	11	0	1.3e-05	1	1781.458333	1.6218478316273e-05	1781.45833333333	357.03515625	1	24	0	333	1727.71669412128	6404	2	7.61610917684889e-05	8	132697496555190	0.5	0.21743663289801
MCHR1	4.0250504570818	0.002256	64.526316	7879.614426	0.000133	0.549708	2082.421429	4.4588282801019e-05	2082.42142857143	555.0625	1	1245	0.248345680294125	1433	1979.92062649323	332452	14	0.000772987302397281	8	13758368557349176	0.0997229916897507	0.254170807832457
MCHR2	4.94621868692865	0.000119	45	0	2e-06	0	1661.690476	1.02090012358585e-05	1661.69047619048	288.263671875	0	46	0	201	1611.18642888003	9305	1	1.00980043239804e-05	9	2352774435803.38	0	0.202818317611452
MCL1	3.76053662590526	0.001187	19.1	18527.09456	0.000294	0.044444	2214.292857	3.60922304501043e-05	2214.29285714286	646.71875	0	201	0.314253343630457	2472	2119.18702446725	111013	5	0.00171591864337619	8	67372700334369232	0.76	0.270266429530419
MCM10	3.90276623530809	0.001781	25	1894.45156	0.000454	0.571429	2138.129762	4.22533682664587e-05	2138.12976190476	593.30859375	2.33333333333333	390	0.109700520920429	1930	2041.95689471603	170035	10	0.00264383154250709	8	160796608655253024	0.24	0.260970311473772
MCM2	3.50338359254422	0.004393	27.621622	24050.472171	0.001475	0.211712	2415.440476	4.95656369901171e-05	2415.44047619048	790.6015625	0	1059	0.210495977391234	3726	2274.73818157172	516334	12	0.00859407215944613	7	1695321801205108224	0.493791088385683	0.294817585278932
MCM3	3.43618663184139	0.004037	30.441176	36826.491804	0.002634	0.231729	2458.914286	4.8964974657329e-05	2458.91428571429	822.5	2.53968253968254	1069	0.248977123035678	4087	2319.22222990015	575091	12	0.0152676982279979	7	5423454204187064320	0.513840830449827	0.300123799061895
MCM3AP	3.75281966045352	0.000712	37	4243.48516	0.000238	0	2223.180952	3.08068072749537e-05	2223.18095238095	654.296875	1	228	1	2563	2123.54473267953	110851	5	0.00138347385707928	8	44389147499819576	0.666666666666667	0.271351269666888
MCM4	3.61830701650243	0.00285	33.541667	13392.410866	0.00176	0.333333	2334.791667	4.64781818455688e-05	2334.79166666667	733.86328125	1	829	0.217739749848914	3162	2202.48872920563	402227	12	0.0101942984113006	8	2425063619900024320	0.40625	0.284973961511838
MCM5	3.54208714234833	0.003206	31.555556	13598.842452	0.002051	0.330484	2383.866667	4.74012375511126e-05	2383.86666666667	768.8125	4.71936507936508	879	0.212417644637115	3548	2249.8826546003	434871	12	0.0118928652365881	7	3285717900154863104	0.414266117969822	0.290963830912546
MCM6	3.69262732992995	0.003443	23.724138	23715.770459	0.000994	0.270936	2281.394048	4.7466980961282e-05	2281.39404761905	694.36328125	3.45714285714286	717	0.267572197967908	2827	2158.15995241617	334055	12	0.00579167413151301	8	769943372292554752	0.50653983353151	0.278456493057352
MCM7	3.29906209189125	0.005343	30.511111	108773.043413	0.007271	0.10101	2574.809524	5.05527491610843e-05	2574.80952380952	906.609375	1	1418	0.240681954252882	4745	2415.62001583417	806563	12	0.0425122947893556	7	41333683613042647040	0.716049382716049	0.314269440230606
MCM8	3.90407218330761	0.001425	25.083333	1424.788061	0.000325	0.469697	2133.944048	3.9761095750516e-05	2133.94404761905	590.08203125	0	313	0.126141301050053	1859	2041.27384138183	135114	10	0.00189515180221036	8	82344014728766784	0.152777777777778	0.26045942238727
